order_id,order_date,customer_city,product_category,product_name,unit_price,cost_price,quantity,discount_percent,is_returned,payment_mode,delivery_time_days,revenue,cost,net_profit,return_loss
ORD109001,2025-05-02,Kolkata,Electronics,Mobile Phone,3911.39,3209.12,2,15.0,0,Card,1,6649.362999999999,6418.24,231.1229999999996,0.0
ORD109002,2025-05-02,Bangalore,Home Essentials,Mixer Grinder,2510.83,1682.07,3,20.0,0,Net Banking,6,6025.992,5046.21,979.7820000000002,0.0
ORD109003,2025-05-02,Chennai,Home Essentials,Bedsheet,2960.99,2171.76,5,5.0,0,Card,9,14064.702499999998,10858.800000000001,3205.9024999999965,0.0
ORD109004,2025-05-02,Kolkata,Fashion,Jeans,3829.08,2601.43,3,0.0,0,UPI,7,11487.24,7804.289999999999,3682.9500000000007,0.0
ORD109005,2025-05-02,Kolkata,Fashion,T-shirt,2471.84,1928.01,2,5.0,0,Card,8,4696.496,3856.02,840.4760000000001,0.0
ORD109006,2025-05-02,Chennai,FMCG,Soap,748.37,615.22,2,10.0,0,Net Banking,7,1347.066,1230.44,116.62599999999998,0.0
ORD109007,2025-05-02,Chennai,Home Essentials,Bedsheet,1618.92,1029.19,5,5.0,0,UPI,1,7689.87,5145.950000000001,2543.919999999999,0.0
ORD109008,2025-05-02,Chennai,FMCG,Soap,180.64,128.57,1,0.0,1,Card,7,180.64,128.57,52.06999999999999,180.64
ORD109009,2025-05-02,Delhi,Fashion,Shoes,583.34,458.0,4,10.0,0,Net Banking,7,2100.0240000000003,1832.0,268.02400000000034,0.0
ORD109010,2025-05-02,Chennai,FMCG,Shampoo,3141.1,2405.32,2,20.0,0,Cash,1,5025.76,4810.64,215.1199999999999,0.0
ORD109011,2025-05-02,Chennai,Grocery,Atta 5kg,896.05,580.42,5,20.0,0,UPI,5,3584.2000000000003,2902.1,682.1000000000004,0.0
ORD109012,2025-05-02,Pune,Home Essentials,Bedsheet,358.53,265.71,3,0.0,0,Cash,8,1075.59,797.1299999999999,278.46000000000004,0.0
ORD109013,2025-05-02,Delhi,Electronics,Headphones,1135.31,803.31,1,10.0,0,Cash,3,1021.779,803.31,218.46900000000005,0.0
ORD109014,2025-05-02,Bangalore,Home Essentials,Pressure Cooker,1303.41,834.8,4,20.0,0,Net Banking,10,4170.912,3339.2,831.7120000000004,0.0
ORD109015,2025-05-02,Pune,Electronics,Laptop,4447.87,3077.27,3,0.0,0,UPI,9,13343.61,9231.81,4111.800000000001,0.0
ORD109016,2025-05-02,Mumbai,FMCG,Toothpaste,430.48,328.09,1,0.0,0,Card,9,430.48,328.09,102.39000000000004,0.0
ORD109017,2025-05-03,Pune,Home Essentials,Bedsheet,650.87,529.75,3,10.0,0,Card,3,1757.3490000000002,1589.25,168.09900000000016,0.0
ORD109018,2025-05-03,Bangalore,Home Essentials,Bedsheet,1430.46,1194.12,4,0.0,0,Card,5,5721.84,4776.48,945.3600000000006,0.0
ORD109019,2025-05-03,Kolkata,Grocery,Atta 5kg,1065.39,643.55,2,20.0,0,Net Banking,6,1704.6240000000003,1287.1,417.52400000000034,0.0
ORD109020,2025-05-03,Chennai,Grocery,Rice 5kg,4185.47,3417.37,1,0.0,0,Card,10,4185.47,3417.37,768.1000000000004,0.0
ORD109021,2025-05-03,Mumbai,FMCG,Toothpaste,306.12,194.69,2,10.0,0,Net Banking,6,551.0160000000001,389.38,161.63600000000008,0.0
ORD109022,2025-05-03,Mumbai,Fashion,Shoes,2826.72,2172.17,2,5.0,0,Net Banking,5,5370.767999999999,4344.34,1026.427999999999,0.0
ORD109023,2025-05-03,Bangalore,FMCG,Toothpaste,2728.78,2115.25,4,5.0,1,Card,8,10369.364,8461.0,1908.3639999999996,10369.364
ORD109024,2025-05-03,Hyderabad,Grocery,Oil 1L,2373.24,1874.78,2,5.0,0,Net Banking,8,4509.155999999999,3749.56,759.5959999999991,0.0
ORD109025,2025-05-03,Delhi,Fashion,Shoes,2274.93,1580.95,4,20.0,0,Cash,1,7279.776,6323.8,955.9759999999997,0.0
ORD109026,2025-05-03,Mumbai,FMCG,Shampoo,418.42,292.24,3,10.0,0,UPI,6,1129.734,876.72,253.0139999999999,0.0
ORD109027,2025-05-03,Mumbai,Grocery,Oil 1L,2754.03,2149.19,4,5.0,0,Card,1,10465.314,8596.76,1868.554,0.0
ORD109028,2025-05-03,Delhi,Electronics,Laptop,901.75,650.25,1,20.0,0,Cash,4,721.4000000000001,650.25,71.15000000000009,0.0
ORD109029,2025-05-03,Chennai,Grocery,Rice 5kg,844.53,534.63,2,5.0,1,Card,3,1604.607,1069.26,535.347,1604.607
ORD109030,2025-05-03,Pune,Electronics,Laptop,691.55,584.43,2,0.0,0,Card,4,1383.1,1168.86,214.24,0.0
ORD109031,2025-05-03,Chennai,Electronics,Mobile Phone,4027.27,2888.85,2,5.0,0,Card,9,7651.812999999999,5777.7,1874.1129999999994,0.0
ORD109032,2025-05-03,Chennai,FMCG,Shampoo,4425.95,2963.31,3,0.0,0,Net Banking,5,13277.849999999999,8889.93,4387.919999999998,0.0
ORD109033,2025-05-03,Chennai,Home Essentials,Bedsheet,2295.19,1582.35,3,20.0,0,Card,8,5508.456,4747.049999999999,761.4060000000009,0.0
ORD109034,2025-05-03,Chennai,Fashion,Jeans,3851.29,3097.58,3,10.0,0,UPI,10,10398.483,9292.74,1105.7430000000004,0.0
ORD109035,2025-05-03,Chennai,Home Essentials,Bedsheet,3543.39,2830.61,2,5.0,0,Card,4,6732.441,5661.22,1071.2209999999995,0.0
ORD109036,2025-05-03,Chennai,Fashion,Shoes,4365.22,2818.79,2,5.0,0,UPI,2,8293.918,5637.58,2656.3379999999997,0.0
ORD109037,2025-05-03,Pune,Grocery,Oil 1L,628.71,526.05,4,5.0,0,Card,6,2389.098,2104.2,284.89800000000014,0.0
ORD109038,2025-05-03,Hyderabad,Electronics,Headphones,2621.01,1872.54,4,5.0,0,UPI,4,9959.838,7490.16,2469.678,0.0
ORD109039,2025-05-03,Chennai,Home Essentials,Pressure Cooker,2482.78,2011.35,3,0.0,0,Cash,8,7448.34,6034.049999999999,1414.2900000000009,0.0
ORD109040,2025-05-03,Bangalore,Home Essentials,Mixer Grinder,145.1,117.87,1,5.0,0,Cash,10,137.845,117.87,19.974999999999994,0.0
ORD109041,2025-05-03,Chennai,FMCG,Shampoo,1209.46,922.44,1,10.0,1,Net Banking,4,1088.5140000000001,922.44,166.07400000000007,1088.5140000000001
ORD109042,2025-05-03,Hyderabad,Electronics,Mobile Phone,2823.66,2072.31,4,15.0,0,Net Banking,1,9600.444,8289.24,1311.2039999999997,0.0
ORD109043,2025-05-03,Kolkata,Fashion,T-shirt,1024.49,711.17,1,15.0,0,UPI,7,870.8165,711.17,159.64650000000006,0.0
ORD109044,2025-05-03,Hyderabad,Electronics,Mobile Phone,1181.04,738.54,4,10.0,0,UPI,1,4251.744,2954.16,1297.5839999999998,0.0
ORD109045,2025-05-03,Bangalore,Fashion,Jeans,763.1,477.63,2,5.0,0,Net Banking,6,1449.8899999999999,955.26,494.6299999999999,0.0
ORD109046,2025-05-03,Delhi,Fashion,T-shirt,3986.88,3341.97,5,15.0,0,Card,8,16944.24,16709.85,234.39000000000306,0.0
ORD109047,2025-05-03,Mumbai,Fashion,T-shirt,1460.76,1066.17,2,20.0,0,Net Banking,9,2337.216,2132.34,204.87599999999975,0.0
ORD109048,2025-05-03,Hyderabad,Electronics,Laptop,986.74,801.18,4,0.0,0,UPI,9,3946.96,3204.72,742.2400000000002,0.0
ORD109049,2025-05-03,Bangalore,Home Essentials,Pressure Cooker,2675.71,2159.57,4,15.0,0,UPI,1,9097.414,8638.28,459.134,0.0
ORD109050,2025-05-03,Kolkata,Home Essentials,Mixer Grinder,3434.26,2268.79,2,5.0,0,Net Banking,7,6525.094,4537.58,1987.5140000000001,0.0
ORD109051,2025-05-03,Delhi,FMCG,Shampoo,1143.25,796.28,3,15.0,0,Cash,9,2915.2875,2388.84,526.4474999999998,0.0
ORD109052,2025-05-03,Bangalore,Home Essentials,Bedsheet,3508.36,2895.87,5,0.0,0,Cash,1,17541.8,14479.349999999999,3062.4500000000007,0.0
ORD109053,2025-05-03,Pune,Electronics,Mobile Phone,4525.33,2981.56,4,15.0,0,Unknown,9,15386.122,11926.24,3459.8819999999996,0.0
ORD109054,2025-05-03,Mumbai,Home Essentials,Mixer Grinder,4671.46,3071.15,4,15.0,0,Net Banking,10,15882.964,12284.6,3598.3639999999996,0.0
ORD109055,2025-05-03,Kolkata,Fashion,T-shirt,3547.26,2915.3,5,5.0,0,Net Banking,5,16849.485,14576.5,2272.9850000000006,0.0
ORD109056,2025-05-03,Chennai,Home Essentials,Pressure Cooker,2612.21,1907.61,5,15.0,0,Cash,6,11101.8925,9538.05,1563.8425000000007,0.0
ORD109057,2025-05-04,Bangalore,FMCG,Soap,1190.0,952.16,2,5.0,0,UPI,5,2261.0,1904.32,356.68000000000006,0.0
ORD109058,2025-05-04,Delhi,Home Essentials,Mixer Grinder,4903.69,3649.69,1,0.0,0,Net Banking,9,4903.69,3649.69,1253.9999999999995,0.0
ORD109059,2025-05-04,Chennai,Grocery,Rice 5kg,4401.73,2747.19,2,15.0,0,Net Banking,5,7482.940999999999,5494.38,1988.5609999999988,0.0
ORD109060,2025-05-04,Pune,Home Essentials,Pressure Cooker,3769.48,2293.45,4,20.0,0,Cash,4,12062.336000000001,9173.8,2888.536000000002,0.0
ORD109061,2025-05-04,Pune,FMCG,Soap,2610.58,1619.35,2,15.0,1,Card,5,4437.986,3238.7,1199.286,4437.986
ORD109062,2025-05-04,Pune,Electronics,Mobile Phone,464.8,365.06,2,20.0,0,UPI,3,743.6800000000001,730.12,13.56000000000006,0.0
ORD109063,2025-05-04,Mumbai,Home Essentials,Mixer Grinder,4490.3,3403.81,3,15.0,0,Cash,1,11450.265000000001,10211.43,1238.835000000001,0.0
ORD109064,2025-05-04,Delhi,Home Essentials,Pressure Cooker,1216.22,903.67,5,10.0,0,Cash,8,5472.990000000001,4518.349999999999,954.6400000000012,0.0
ORD109065,2025-05-04,Unknown,FMCG,Soap,4563.46,2997.49,5,5.0,0,Cash,3,21676.434999999998,14987.449999999999,6688.984999999999,0.0
ORD109066,2025-05-04,Pune,Fashion,Shoes,4350.38,3577.75,1,15.0,0,Card,1,3697.823,3577.75,120.07299999999987,0.0
ORD109067,2025-05-04,Mumbai,FMCG,Soap,1700.7,1107.47,2,10.0,0,Cash,1,3061.26,2214.94,846.3200000000002,0.0
ORD109068,2025-05-04,Delhi,Home Essentials,Bedsheet,1601.67,1189.14,1,0.0,0,Cash,1,1601.67,1189.14,412.53,0.0
ORD109069,2025-05-04,Delhi,FMCG,Soap,931.71,692.66,3,0.0,0,Cash,5,2795.13,2077.98,717.1500000000001,0.0
ORD109070,2025-05-04,Delhi,Fashion,Jeans,4643.66,3905.85,3,0.0,0,Card,9,13930.98,11717.55,2213.4300000000003,0.0
ORD109071,2025-05-04,Bangalore,Grocery,Oil 1L,3367.92,2689.43,3,10.0,0,UPI,4,9093.384,8068.289999999999,1025.094000000001,0.0
ORD109072,2025-05-04,Delhi,Grocery,Atta 5kg,1470.92,972.7,3,15.0,0,Card,8,3750.846,2918.1000000000004,832.7459999999996,0.0
ORD109073,2025-05-04,Pune,Grocery,Atta 5kg,2152.98,1634.02,2,15.0,0,Cash,10,3660.066,3268.04,392.02599999999984,0.0
ORD109074,2025-05-04,Pune,Home Essentials,Pressure Cooker,368.37,300.05,2,0.0,0,UPI,2,736.74,600.1,136.64,0.0
ORD109075,2025-05-04,Delhi,Electronics,Laptop,3623.09,2419.02,2,15.0,0,Card,1,6159.253,4838.04,1321.2129999999997,0.0
ORD109076,2025-05-04,Pune,FMCG,Soap,1026.56,734.54,2,10.0,1,Net Banking,5,1847.808,1469.08,378.72800000000007,1847.808
ORD109077,2025-05-04,Pune,Electronics,Headphones,4190.34,2976.55,2,15.0,0,UPI,8,7123.578,5953.1,1170.478,0.0
ORD109078,2025-05-04,Chennai,Electronics,Headphones,2149.74,1367.79,4,10.0,1,Net Banking,6,7739.063999999999,5471.16,2267.9039999999995,7739.063999999999
ORD109079,2025-05-04,Chennai,Electronics,Headphones,2355.52,1890.78,4,20.0,1,Cash,6,7537.664000000001,7563.12,-25.45599999999922,7537.664000000001
ORD109080,2025-05-04,Mumbai,Electronics,Headphones,2839.85,2011.15,5,20.0,0,Net Banking,2,11359.400000000001,10055.75,1303.6500000000015,0.0
ORD109081,2025-05-04,Mumbai,Home Essentials,Pressure Cooker,4399.69,3539.99,3,15.0,0,Net Banking,6,11219.209499999999,10619.97,599.2394999999997,0.0
ORD109082,2025-05-04,Kolkata,Fashion,T-shirt,1976.13,1513.67,4,20.0,0,Net Banking,7,6323.616000000001,6054.68,268.9360000000006,0.0
ORD109083,2025-05-04,Kolkata,Home Essentials,Bedsheet,3019.9,2091.01,1,10.0,0,UPI,4,2717.9100000000003,2091.01,626.9000000000001,0.0
ORD109084,2025-05-04,Kolkata,Fashion,Shoes,3136.67,2573.99,2,10.0,0,Cash,7,5646.006,5147.98,498.02600000000075,0.0
ORD109085,2025-05-04,Hyderabad,Grocery,Oil 1L,3420.98,2059.35,5,20.0,0,UPI,5,13683.920000000002,10296.75,3387.170000000002,0.0
ORD109086,2025-05-04,Kolkata,FMCG,Shampoo,1436.25,1168.71,1,15.0,0,Card,10,1220.8125,1168.71,52.102499999999964,0.0
ORD109087,2025-05-04,Bangalore,Home Essentials,Mixer Grinder,4937.56,3784.48,5,5.0,0,Card,8,23453.41,18922.4,4531.009999999998,0.0
ORD109088,2025-05-04,Mumbai,Home Essentials,Pressure Cooker,3229.42,2185.13,2,20.0,0,Net Banking,8,5167.072,4370.26,796.8119999999999,0.0
ORD109089,2025-05-04,Delhi,Fashion,T-shirt,2582.58,1757.11,3,5.0,0,Card,5,7360.352999999999,5271.33,2089.0229999999992,0.0
ORD109090,2025-05-04,Pune,Fashion,Jeans,1597.95,1263.08,4,20.0,0,Net Banking,7,5113.4400000000005,5052.32,61.1200000000008,0.0
ORD109091,2025-05-04,Pune,Home Essentials,Mixer Grinder,2616.19,2198.32,3,20.0,0,Net Banking,2,6278.856,6594.960000000001,-316.1040000000012,0.0
ORD109092,2025-05-05,Hyderabad,Grocery,Oil 1L,3533.26,2247.37,5,20.0,0,UPI,7,14133.040000000003,11236.849999999999,2896.190000000004,0.0
ORD109093,2025-05-05,Kolkata,Fashion,Shoes,1159.2,906.2,1,20.0,0,Net Banking,5,927.3600000000001,906.2,21.160000000000082,0.0
ORD109094,2025-05-05,Hyderabad,Grocery,Oil 1L,4705.25,2885.7,2,15.0,0,Net Banking,7,7998.925,5771.4,2227.5250000000005,0.0
ORD109095,2025-05-05,Mumbai,Grocery,Atta 5kg,952.56,721.37,1,5.0,0,UPI,10,904.9319999999999,721.37,183.5619999999999,0.0
ORD109096,2025-05-05,Delhi,Home Essentials,Mixer Grinder,889.02,538.28,1,10.0,0,UPI,7,800.118,538.28,261.8380000000001,0.0
ORD109097,2025-05-05,Delhi,FMCG,Shampoo,4254.59,2880.67,1,20.0,0,Net Banking,3,3403.6720000000005,2880.67,523.0020000000004,0.0
ORD109098,2025-05-05,Delhi,FMCG,Shampoo,889.91,567.39,3,5.0,0,Net Banking,10,2536.2435,1702.17,834.0735,0.0
ORD109099,2025-05-05,Hyderabad,Electronics,Laptop,3263.87,2008.75,2,5.0,0,UPI,7,6201.352999999999,4017.5,2183.852999999999,0.0
ORD109100,2025-05-05,Hyderabad,Home Essentials,Bedsheet,946.39,686.75,4,5.0,0,Card,6,3596.2819999999997,2747.0,849.2819999999997,0.0
ORD109101,2025-05-05,Bangalore,Grocery,Atta 5kg,4145.61,2637.62,1,20.0,0,Net Banking,6,3316.488,2637.62,678.8679999999999,0.0
ORD109102,2025-05-05,Pune,Grocery,Oil 1L,118.2,74.38,1,20.0,0,UPI,5,94.56,74.38,20.180000000000007,0.0
ORD109103,2025-05-05,Hyderabad,Home Essentials,Bedsheet,4542.09,3384.57,1,10.0,0,Card,9,4087.8810000000003,3384.57,703.3110000000001,0.0
ORD109104,2025-05-05,Bangalore,Home Essentials,Bedsheet,2585.58,2128.47,5,0.0,0,UPI,3,12927.9,10642.349999999999,2285.550000000001,0.0
ORD109105,2025-05-05,Hyderabad,Fashion,Jeans,4052.84,2945.41,1,0.0,0,Net Banking,9,4052.84,2945.41,1107.4300000000003,0.0
ORD109106,2025-05-05,Pune,FMCG,Soap,3858.81,2704.34,4,5.0,0,Cash,3,14663.478,10817.36,3846.1179999999986,0.0
ORD109107,2025-05-05,Pune,FMCG,Soap,1711.61,1086.18,4,10.0,0,Net Banking,7,6161.795999999999,4344.72,1817.075999999999,0.0
ORD109108,2025-05-05,Hyderabad,Grocery,Rice 5kg,3257.38,2664.05,2,5.0,1,Net Banking,9,6189.022,5328.1,860.9219999999996,6189.022
ORD109109,2025-05-05,Delhi,Home Essentials,Bedsheet,2287.34,1791.13,1,20.0,0,Net Banking,1,1829.8720000000003,1791.13,38.74200000000019,0.0
ORD109110,2025-05-05,Hyderabad,Home Essentials,Pressure Cooker,2507.46,2072.89,3,5.0,0,Net Banking,8,7146.2609999999995,6218.67,927.5909999999994,0.0
ORD109111,2025-05-05,Bangalore,Electronics,Headphones,1991.52,1606.88,2,15.0,0,Net Banking,10,3385.584,3213.76,171.82399999999961,0.0
ORD109112,2025-05-05,Kolkata,Home Essentials,Pressure Cooker,4000.17,2588.25,1,5.0,0,UPI,10,3800.1614999999997,2588.25,1211.9114999999997,0.0
ORD109113,2025-05-05,Chennai,Home Essentials,Bedsheet,4302.39,3452.65,1,10.0,0,Net Banking,9,3872.1510000000003,3452.65,419.5010000000002,0.0
ORD109114,2025-05-05,Pune,Home Essentials,Pressure Cooker,2518.81,1690.14,1,20.0,0,Card,7,2015.048,1690.14,324.9079999999999,0.0
ORD109115,2025-05-05,Bangalore,Fashion,T-shirt,454.26,367.38,3,5.0,0,UPI,10,1294.6409999999998,1102.1399999999999,192.50099999999998,0.0
ORD109116,2025-05-05,Kolkata,Grocery,Rice 5kg,3868.43,2705.98,1,0.0,0,Net Banking,6,3868.43,2705.98,1162.4499999999998,0.0
ORD109117,2025-05-05,Chennai,Home Essentials,Bedsheet,2032.69,1445.96,4,5.0,1,UPI,3,7724.222,5783.84,1940.3819999999996,7724.222
ORD109118,2025-05-05,Bangalore,Electronics,Laptop,2451.78,1940.81,5,5.0,0,Cash,5,11645.955000000002,9704.05,1941.9050000000025,0.0
ORD109119,2025-05-05,Pune,Fashion,Jeans,3965.34,2465.84,1,15.0,0,Card,1,3370.539,2465.84,904.6990000000001,0.0
ORD109120,2025-05-05,Kolkata,Fashion,Jeans,501.29,386.39,4,5.0,0,Net Banking,5,1904.902,1545.56,359.3420000000001,0.0
ORD109121,2025-05-05,Hyderabad,FMCG,Soap,1465.75,964.44,5,5.0,0,UPI,2,6962.3125,4822.200000000001,2140.1124999999993,0.0
ORD109122,2025-05-05,Bangalore,FMCG,Soap,4884.39,3308.84,2,5.0,0,Card,7,9280.341,6617.68,2662.661,0.0
ORD109123,2025-05-06,Delhi,FMCG,Soap,603.8,440.32,3,20.0,0,Net Banking,5,1449.12,1320.96,128.15999999999985,0.0
ORD109124,2025-05-06,Hyderabad,Home Essentials,Pressure Cooker,2652.46,2112.11,5,10.0,0,Cash,3,11936.07,10560.550000000001,1375.5199999999986,0.0
ORD109125,2025-05-06,Pune,Fashion,Jeans,2619.17,1763.36,2,5.0,0,Cash,10,4976.423,3526.72,1449.703,0.0
ORD109126,2025-05-06,Pune,Fashion,Jeans,3021.13,2062.67,3,0.0,0,Card,1,9063.39,6188.01,2875.379999999999,0.0
ORD109127,2025-05-06,Hyderabad,Home Essentials,Bedsheet,4722.76,3866.05,1,0.0,0,UPI,7,4722.76,3866.05,856.71,0.0
ORD109128,2025-05-06,Hyderabad,Home Essentials,Pressure Cooker,2387.47,1990.52,1,20.0,0,Cash,1,1909.9759999999999,1990.52,-80.5440000000001,0.0
ORD109129,2025-05-06,Kolkata,Electronics,Mobile Phone,3796.94,3086.22,2,20.0,0,UPI,6,6075.104,6172.44,-97.33599999999933,0.0
ORD109130,2025-05-06,Bangalore,Grocery,Atta 5kg,667.87,499.88,5,0.0,0,Cash,10,3339.35,2499.4,839.9499999999998,0.0
ORD109131,2025-05-06,Chennai,Grocery,Rice 5kg,3726.39,3122.5,4,0.0,1,Cash,3,14905.56,12490.0,2415.5599999999995,14905.56
ORD109132,2025-05-06,Mumbai,Electronics,Laptop,2122.42,1621.67,1,20.0,0,Net Banking,6,1697.9360000000001,1621.67,76.26600000000008,0.0
ORD109133,2025-05-06,Delhi,FMCG,Shampoo,2473.58,1521.88,5,20.0,0,Card,5,9894.32,7609.400000000001,2284.919999999999,0.0
ORD109134,2025-05-06,Hyderabad,Fashion,Shoes,1925.34,1594.49,1,5.0,0,Net Banking,6,1829.0729999999999,1594.49,234.58299999999986,0.0
ORD109135,2025-05-06,Chennai,FMCG,Soap,2951.96,1781.31,1,0.0,0,Cash,1,2951.96,1781.31,1170.65,0.0
ORD109136,2025-05-06,Bangalore,Home Essentials,Pressure Cooker,2281.31,1597.18,3,10.0,0,UPI,4,6159.537,4791.54,1367.9970000000003,0.0
ORD109137,2025-05-06,Hyderabad,Electronics,Headphones,857.64,728.66,1,5.0,0,UPI,2,814.7579999999999,728.66,86.09799999999996,0.0
ORD109138,2025-05-06,Delhi,Grocery,Oil 1L,4234.57,2732.66,1,20.0,0,Net Banking,7,3387.656,2732.66,654.9960000000001,0.0
ORD109139,2025-05-06,Mumbai,Fashion,Shoes,4162.22,2506.97,4,5.0,1,Card,7,15816.436,10027.88,5788.5560000000005,15816.436
ORD109140,2025-05-06,Pune,Home Essentials,Pressure Cooker,2995.12,2388.11,3,5.0,0,UPI,1,8536.092,7164.33,1371.7620000000006,0.0
ORD109141,2025-05-06,Mumbai,Grocery,Rice 5kg,3990.25,3390.12,4,20.0,0,Net Banking,1,12768.800000000001,13560.48,-791.6799999999985,0.0
ORD109142,2025-05-06,Pune,Fashion,T-shirt,4945.74,3638.75,5,5.0,0,UPI,9,23492.264999999996,18193.75,5298.514999999996,0.0
ORD109143,2025-05-06,Delhi,FMCG,Soap,3894.1,2382.44,4,0.0,0,Net Banking,5,15576.4,9529.76,6046.639999999999,0.0
ORD109144,2025-05-06,Mumbai,Electronics,Mobile Phone,4317.7,3195.68,4,0.0,0,Cash,3,17270.8,12782.72,4488.08,0.0
ORD109145,2025-05-06,Hyderabad,Electronics,Mobile Phone,1342.17,870.6,4,0.0,0,Card,7,5368.68,3482.4,1886.2800000000002,0.0
ORD109146,2025-05-06,Pune,Home Essentials,Bedsheet,2215.59,1609.64,4,5.0,1,Card,8,8419.242,6438.56,1980.6819999999998,8419.242
ORD109147,2025-05-06,Mumbai,Grocery,Rice 5kg,4301.29,2883.6,2,10.0,0,Net Banking,10,7742.322,5767.2,1975.1220000000003,0.0
ORD109148,2025-05-06,Pune,Home Essentials,Pressure Cooker,2682.82,1891.43,1,10.0,0,Card,1,2414.538,1891.43,523.108,0.0
ORD109149,2025-05-06,Hyderabad,Grocery,Rice 5kg,2600.54,1710.39,1,20.0,0,Card,3,2080.4320000000002,1710.39,370.04200000000014,0.0
ORD109150,2025-05-06,Delhi,Fashion,Shoes,501.25,425.22,5,15.0,0,Net Banking,8,2130.3125,2126.1000000000004,4.212499999999636,0.0
ORD109151,2025-05-06,Kolkata,Electronics,Mobile Phone,2824.21,1874.32,5,20.0,0,Cash,9,11296.84,9371.6,1925.2399999999998,0.0
ORD109152,2025-05-06,Chennai,Fashion,T-shirt,3872.0,3087.05,1,20.0,0,UPI,3,3097.6000000000004,3087.05,10.550000000000182,0.0
ORD109153,2025-05-06,Delhi,Electronics,Laptop,3186.78,2482.0,2,5.0,0,Net Banking,5,6054.8820000000005,4964.0,1090.8820000000005,0.0
ORD109154,2025-05-06,Pune,Grocery,Oil 1L,1545.84,1078.08,3,15.0,0,Card,8,3941.8919999999994,3234.24,707.6519999999996,0.0
ORD109155,2025-05-06,Mumbai,FMCG,Soap,3329.74,2813.52,5,10.0,0,Net Banking,2,14983.829999999998,14067.6,916.2299999999977,0.0
ORD109156,2025-05-06,Chennai,Grocery,Rice 5kg,1405.34,844.76,2,20.0,0,Net Banking,3,2248.544,1689.52,559.0239999999999,0.0
ORD109157,2025-05-06,Chennai,Fashion,T-shirt,1209.34,1012.0,2,15.0,0,Cash,5,2055.8779999999997,2024.0,31.8779999999997,0.0
ORD109158,2025-05-06,Chennai,FMCG,Shampoo,4533.49,3323.56,4,15.0,0,UPI,6,15413.865999999998,13294.24,2119.6259999999984,0.0
ORD109159,2025-05-06,Unknown,Home Essentials,Pressure Cooker,3609.8,3029.24,1,5.0,0,UPI,7,3429.31,3029.24,400.07000000000016,0.0
ORD109160,2025-05-06,Mumbai,FMCG,Shampoo,918.77,562.89,4,0.0,0,UPI,2,3675.08,2251.56,1423.52,0.0
ORD109161,2025-05-07,Delhi,Grocery,Atta 5kg,1883.42,1587.33,2,15.0,0,Card,1,3201.814,3174.66,27.153999999999996,0.0
ORD109162,2025-05-07,Kolkata,FMCG,Shampoo,4006.24,2485.93,2,15.0,0,Card,10,6810.607999999999,4971.86,1838.7479999999996,0.0
ORD109163,2025-05-07,Delhi,Home Essentials,Bedsheet,3320.48,2218.85,3,15.0,0,Net Banking,7,8467.224,6656.549999999999,1810.674000000001,0.0
ORD109164,2025-05-07,Chennai,Home Essentials,Bedsheet,490.31,329.93,5,5.0,0,Card,7,2328.9725,1649.65,679.3224999999998,0.0
ORD109165,2025-05-07,Mumbai,Grocery,Rice 5kg,2444.29,1598.33,4,0.0,0,Net Banking,2,9777.16,6393.32,3383.84,0.0
ORD109166,2025-05-07,Mumbai,Home Essentials,Pressure Cooker,2007.22,1687.83,1,15.0,0,UPI,7,1706.137,1687.83,18.307000000000016,0.0
ORD109167,2025-05-07,Chennai,Grocery,Oil 1L,513.45,320.44,1,5.0,0,Net Banking,5,487.77750000000003,320.44,167.33750000000003,0.0
ORD109168,2025-05-07,Hyderabad,Grocery,Oil 1L,1261.25,788.98,4,0.0,0,Cash,5,5045.0,3155.92,1889.08,0.0
ORD109169,2025-05-07,Kolkata,Grocery,Oil 1L,667.79,496.68,4,5.0,0,Cash,1,2537.602,1986.72,550.8819999999998,0.0
ORD109170,2025-05-07,Pune,Electronics,Laptop,4530.39,3111.67,5,5.0,0,Cash,1,21519.3525,15558.35,5961.0025000000005,0.0
ORD109171,2025-05-07,Mumbai,Home Essentials,Pressure Cooker,1991.61,1345.7,5,0.0,0,Card,6,9958.05,6728.5,3229.5499999999993,0.0
ORD109172,2025-05-07,Pune,Grocery,Rice 5kg,4474.88,3443.67,5,20.0,0,Card,10,17899.52,17218.35,681.1700000000019,0.0
ORD109173,2025-05-07,Mumbai,Home Essentials,Bedsheet,3030.43,2545.19,2,0.0,0,UPI,4,6060.86,5090.38,970.4799999999996,0.0
ORD109174,2025-05-07,Chennai,Electronics,Headphones,3553.02,2740.5,2,15.0,0,Cash,7,6040.134,5481.0,559.134,0.0
ORD109175,2025-05-07,Bangalore,Grocery,Atta 5kg,3218.21,2255.01,4,10.0,0,Cash,1,11585.556,9020.04,2565.5159999999996,0.0
ORD109176,2025-05-07,Pune,FMCG,Toothpaste,4160.74,2656.31,4,10.0,0,Card,5,14978.663999999999,10625.24,4353.423999999999,0.0
ORD109177,2025-05-07,Hyderabad,FMCG,Toothpaste,4462.56,3179.49,1,15.0,0,Card,9,3793.1760000000004,3179.49,613.6860000000006,0.0
ORD109178,2025-05-07,Bangalore,Home Essentials,Bedsheet,453.05,384.29,3,20.0,0,Card,10,1087.3200000000002,1152.8700000000001,-65.54999999999995,0.0
