order_id,order_date,customer_city,product_category,product_name,unit_price,cost_price,quantity,discount_percent,is_returned,payment_mode,delivery_time_days
ORD109325,2025-05-12,Kolkata,FMCG,Shampoo,1966.64,1421.56,1,15.0,0,Card,7
ORD109326,2025-05-12,Kolkata,Electronics,Headphones,756.78,581.68,3,15.0,0,UPI,2
ORD109327,2025-05-12,Hyderabad,Grocery,Rice 5kg,4036.19,3039.78,4,10.0,0,Net Banking,8
ORD109328,2025-05-12,Kolkata,Grocery,Rice 5kg,4777.38,4057.71,1,0.0,0,Net Banking,7
ORD109329,2025-05-12,Chennai,Home Essentials,Pressure Cooker,2960.26,2237.1,1,0.0,0,Cash,10
ORD109330,2025-05-12,Kolkata,Grocery,Oil 1L,1037.76,710.13,4,5.0,0,Net Banking,5
ORD109331,2025-05-12,Mumbai,Fashion,T-shirt,3598.74,2850.58,1,10.0,0,Card,3
ORD109332,2025-05-12,Kolkata,FMCG,Soap,2669.87,2182.57,2,20.0,0,UPI,8
ORD109333,2025-05-12,Mumbai,Fashion,Jeans,3501.44,2778.01,5,0.0,0,UPI,7
ORD109334,2025-05-12,Mumbai,Home Essentials,Mixer Grinder,1727.74,1186.21,5,15.0,0,Card,5
ORD109335,2025-05-12,,Electronics,Mobile Phone,2415.37,1840.97,2,5.0,0,Card,10
ORD109336,2025-05-12,Bangalore,FMCG,Soap,351.19,225.23,3,10.0,0,UPI,3
ORD109337,2025-05-13,Chennai,Home Essentials,Bedsheet,1000.07,765.26,2,0.0,0,,3
ORD109338,2025-05-13,Delhi,Home Essentials,Bedsheet,3343.6,2482.88,5,5.0,0,Cash,9
ORD109339,2025-05-13,Mumbai,Fashion,T-shirt,3263.65,1993.86,5,10.0,0,UPI,8
ORD109340,2025-05-13,Bangalore,Home Essentials,Mixer Grinder,2147.96,1773.14,5,20.0,0,Net Banking,9
ORD109341,2025-05-13,Pune,Home Essentials,Pressure Cooker,2844.78,2338.2,2,20.0,0,Net Banking,7
ORD109342,2025-05-13,Hyderabad,Fashion,Jeans,649.58,542.53,3,0.0,0,UPI,5
ORD109343,2025-05-13,Hyderabad,Fashion,Jeans,3794.57,2788.47,5,0.0,0,Net Banking,10
ORD109344,2025-05-13,Mumbai,Grocery,Rice 5kg,1267.57,947.87,2,20.0,0,UPI,2
ORD109345,2025-05-13,Pune,Grocery,Rice 5kg,1412.21,921.1,1,0.0,0,UPI,4
ORD109346,2025-05-13,Chennai,Home Essentials,Bedsheet,2026.4,1238.95,1,15.0,0,Net Banking,7
ORD109347,2025-05-13,Chennai,FMCG,Toothpaste,1773.94,1284.48,1,20.0,0,Cash,4
ORD109348,2025-05-13,Pune,Electronics,Laptop,3121.71,1883.91,4,15.0,0,Cash,3
ORD109349,2025-05-13,Bangalore,Home Essentials,Mixer Grinder,4332.05,2604.38,2,5.0,0,Net Banking,8
ORD109350,2025-05-13,Pune,Home Essentials,Pressure Cooker,1829.89,1124.48,3,10.0,0,Card,3
ORD109351,2025-05-13,Chennai,Fashion,T-shirt,1340.14,1111.3,5,20.0,0,Net Banking,8
ORD109352,2025-05-13,Pune,FMCG,Soap,793.18,547.58,5,,1,Cash,8
ORD109353,2025-05-13,Hyderabad,FMCG,Soap,1237.31,941.43,2,15.0,1,Cash,10
ORD109354,2025-05-13,Hyderabad,Fashion,Shoes,4059.36,3158.44,3,0.0,0,Cash,7
ORD109355,2025-05-13,Kolkata,Home Essentials,Mixer Grinder,2743.79,1844.13,4,5.0,1,Card,6
ORD109356,2025-05-13,Kolkata,Electronics,Laptop,3286.72,2324.6,4,10.0,0,Net Banking,10
ORD109357,2025-05-13,Mumbai,Fashion,Shoes,4163.05,3487.06,1,10.0,0,UPI,2
ORD109358,2025-05-13,Kolkata,Fashion,T-shirt,4328.21,3301.35,2,,0,Net Banking,7
ORD109359,2025-05-13,Delhi,FMCG,Shampoo,2836.02,1833.1,1,15.0,0,Card,6
ORD109360,2025-05-13,Kolkata,Grocery,Atta 5kg,1692.23,1037.44,1,5.0,0,UPI,6
ORD109361,2025-05-13,Hyderabad,Fashion,Jeans,618.07,478.77,5,10.0,0,UPI,8
ORD109362,2025-05-13,Mumbai,Fashion,Jeans,4187.16,3005.35,1,20.0,0,UPI,7
ORD109363,2025-05-13,Bangalore,Grocery,Rice 5kg,2691.0,2171.02,5,5.0,1,UPI,10
ORD109364,2025-05-13,Delhi,Grocery,Rice 5kg,4531.83,3118.86,4,10.0,0,Card,3
ORD109365,2025-05-13,Pune,Fashion,Shoes,3770.25,2430.62,4,15.0,0,UPI,3
ORD109366,2025-05-13,Delhi,Home Essentials,Mixer Grinder,4112.34,3034.01,5,10.0,0,UPI,2
ORD109367,2025-05-13,Hyderabad,Electronics,Headphones,3726.03,2586.58,2,0.0,0,Card,3
ORD109368,2025-05-13,Mumbai,Fashion,Jeans,4219.88,2606.68,2,5.0,0,Card,5
ORD109369,2025-05-13,Pune,FMCG,Soap,4854.95,3519.25,2,15.0,0,UPI,6
ORD109370,2025-05-13,Chennai,FMCG,Shampoo,2491.6,1902.94,5,5.0,0,UPI,3
ORD109371,2025-05-13,Bangalore,Home Essentials,Pressure Cooker,4277.14,2688.11,1,10.0,0,Cash,10
ORD109372,2025-05-14,Mumbai,Home Essentials,Bedsheet,232.99,180.69,2,0.0,0,Cash,5
ORD109373,2025-05-14,Pune,Home Essentials,Mixer Grinder,3456.25,2635.09,4,5.0,0,Card,2
ORD109374,2025-05-14,Kolkata,Home Essentials,Bedsheet,4205.64,2650.81,2,5.0,0,UPI,6
ORD109375,2025-05-14,Pune,FMCG,Soap,3837.53,2773.86,5,10.0,0,Card,9
ORD109376,2025-05-14,Delhi,Grocery,Atta 5kg,3233.25,2059.11,2,5.0,0,Cash,10
ORD109377,2025-05-14,Mumbai,Home Essentials,Mixer Grinder,1564.95,1120.92,1,0.0,0,UPI,10
ORD109378,2025-05-14,Mumbai,Fashion,Jeans,2332.91,1689.59,5,5.0,0,Card,7
ORD109379,2025-05-14,Hyderabad,Fashion,T-shirt,4745.78,4025.15,1,15.0,0,Cash,6
ORD109380,2025-05-14,Hyderabad,Grocery,Rice 5kg,1780.05,1439.49,2,10.0,0,Cash,6
ORD109381,2025-05-14,Hyderabad,FMCG,Soap,782.64,552.55,1,10.0,0,Card,6
ORD109382,2025-05-14,Bangalore,Grocery,Oil 1L,1429.9,963.33,3,20.0,0,Net Banking,2
ORD109383,2025-05-14,Mumbai,Electronics,Headphones,2611.5,1694.99,5,0.0,0,UPI,5
ORD109384,2025-05-14,Mumbai,Home Essentials,Pressure Cooker,1886.03,1347.72,5,10.0,0,Card,9
ORD109385,2025-05-14,Pune,Electronics,Headphones,219.26,138.02,2,10.0,0,UPI,6
ORD109386,2025-05-14,Delhi,Fashion,T-shirt,4417.89,3437.63,5,15.0,0,Net Banking,1
ORD109387,2025-05-14,Kolkata,FMCG,Soap,3495.08,2210.31,3,10.0,0,UPI,8
ORD109388,2025-05-14,Mumbai,Home Essentials,Pressure Cooker,2890.84,2421.14,3,5.0,0,Cash,2
ORD109389,2025-05-14,Bangalore,Fashion,T-shirt,2560.98,1799.89,1,0.0,0,Cash,3
ORD109390,2025-05-14,Hyderabad,FMCG,Soap,1451.88,1076.71,3,20.0,0,Card,7
ORD109391,2025-05-14,Hyderabad,FMCG,Toothpaste,4261.84,3262.7,2,15.0,1,Cash,3
ORD109392,2025-05-14,Kolkata,FMCG,Toothpaste,206.99,131.67,3,15.0,0,UPI,8
ORD109393,2025-05-14,Chennai,Fashion,Shoes,716.48,575.5,3,15.0,0,UPI,5
ORD109394,2025-05-14,Mumbai,Home Essentials,Pressure Cooker,1119.87,754.69,4,15.0,0,Card,3
ORD109395,2025-05-14,Hyderabad,FMCG,Toothpaste,2361.67,1723.69,3,5.0,0,Cash,1
ORD109396,2025-05-14,Mumbai,Grocery,Rice 5kg,3397.29,2134.09,3,5.0,0,UPI,9
ORD109397,2025-05-14,Delhi,Grocery,Rice 5kg,4239.44,3495.54,4,0.0,0,Cash,5
ORD109398,2025-05-14,Hyderabad,Fashion,T-shirt,2319.94,1748.03,2,5.0,0,Net Banking,4
ORD109399,2025-05-14,Chennai,Home Essentials,Pressure Cooker,4029.43,2856.38,5,15.0,0,Net Banking,9
ORD109400,2025-05-14,Hyderabad,Electronics,Mobile Phone,598.72,427.69,3,10.0,0,Cash,3
ORD109401,2025-05-14,Delhi,Electronics,Headphones,2421.15,1639.7,2,20.0,1,Cash,2
ORD109402,2025-05-14,Hyderabad,FMCG,Soap,237.09,163.09,5,0.0,0,UPI,9
ORD109403,2025-05-14,Mumbai,Electronics,Mobile Phone,4732.01,3584.37,3,0.0,1,Card,4
ORD109404,2025-05-15,Mumbai,Fashion,Shoes,3505.11,2842.61,3,15.0,0,Net Banking,10
ORD109405,2025-05-15,Bangalore,FMCG,Toothpaste,1306.31,913.56,4,10.0,0,Card,6
ORD109406,2025-05-15,Kolkata,Fashion,T-shirt,4203.3,3240.43,1,20.0,0,Card,10
ORD109407,2025-05-15,Bangalore,FMCG,Shampoo,2657.41,1751.23,5,15.0,0,Cash,3
ORD109408,2025-05-15,Pune,FMCG,Soap,2027.1,1229.27,5,0.0,0,UPI,10
ORD109409,2025-05-15,Pune,Home Essentials,Pressure Cooker,4109.89,3353.99,2,15.0,0,UPI,3
ORD109410,2025-05-15,Bangalore,Fashion,Jeans,1406.85,940.53,5,10.0,0,Card,4
ORD109411,2025-05-15,Bangalore,Electronics,Laptop,2608.64,2138.97,3,20.0,0,Net Banking,9
ORD109412,2025-05-15,Delhi,Electronics,Headphones,1891.39,1214.92,3,20.0,0,Card,8
ORD109413,2025-05-15,Delhi,Grocery,Rice 5kg,1665.3,1392.2,4,5.0,0,Cash,9
ORD109414,2025-05-15,Bangalore,FMCG,Toothpaste,3599.7,2221.12,5,0.0,0,Net Banking,4
ORD109415,2025-05-15,Chennai,FMCG,Soap,3585.2,2642.43,5,15.0,0,Net Banking,3
ORD109416,2025-05-15,Bangalore,Grocery,Atta 5kg,860.91,638.67,4,20.0,0,Card,9
ORD109417,2025-05-15,Pune,Electronics,Headphones,773.8,522.36,3,5.0,0,Net Banking,3
ORD109418,2025-05-15,Bangalore,Fashion,T-shirt,4729.91,3558.35,5,20.0,0,Card,3
ORD109419,2025-05-15,Pune,Electronics,Laptop,4759.13,3429.55,4,0.0,0,UPI,6
ORD109420,2025-05-15,Pune,FMCG,Toothpaste,3571.44,2776.91,2,15.0,0,Cash,6
ORD109421,2025-05-15,Hyderabad,Fashion,Jeans,1854.2,1155.79,3,10.0,0,Net Banking,8
ORD109422,2025-05-15,Mumbai,Home Essentials,Bedsheet,2504.64,1820.08,2,20.0,0,UPI,3
ORD109423,2025-05-15,Kolkata,Home Essentials,Mixer Grinder,608.75,382.0,1,0.0,0,UPI,6
ORD109424,2025-05-15,Chennai,Fashion,T-shirt,2136.63,1463.58,2,10.0,0,Card,1
ORD109425,2025-05-15,Bangalore,Home Essentials,Bedsheet,246.76,203.18,4,15.0,0,Net Banking,5
ORD109426,2025-05-15,Kolkata,FMCG,Shampoo,739.32,564.82,2,15.0,0,Card,4
ORD109427,2025-05-15,Pune,Electronics,Mobile Phone,2414.75,1549.25,2,15.0,0,,9
ORD109428,2025-05-15,Kolkata,Grocery,Rice 5kg,3884.34,2578.04,3,20.0,0,Cash,9
ORD109429,2025-05-15,Pune,Grocery,Oil 1L,4987.48,3180.97,4,0.0,0,Net Banking,10
ORD109430,2025-05-15,Hyderabad,Electronics,Headphones,2057.23,1698.19,4,10.0,0,UPI,2
ORD109431,2025-05-15,Pune,FMCG,Toothpaste,3977.6,2780.69,5,15.0,0,Card,10
ORD109432,2025-05-15,Hyderabad,Home Essentials,Mixer Grinder,2090.59,1315.5,1,0.0,0,Net Banking,7
ORD109433,2025-05-15,Kolkata,Fashion,T-shirt,2991.44,1832.48,3,15.0,0,UPI,5
ORD109434,2025-05-15,Bangalore,Fashion,T-shirt,4548.9,3399.2,2,10.0,0,Net Banking,6
ORD109435,2025-05-15,Kolkata,Grocery,Atta 5kg,2107.37,1522.67,4,15.0,0,Card,3
ORD109436,2025-05-15,,Home Essentials,Bedsheet,2056.75,1435.46,3,10.0,1,UPI,8
ORD109437,2025-05-15,Mumbai,Grocery,Rice 5kg,655.35,477.34,1,10.0,0,Cash,2
ORD109438,2025-05-15,Mumbai,Fashion,Shoes,102.03,79.95,1,15.0,0,Card,4
ORD109439,2025-05-15,Hyderabad,Electronics,Headphones,1203.61,781.92,3,20.0,0,Card,1
ORD109440,2025-05-15,Hyderabad,Home Essentials,Pressure Cooker,2819.43,2087.51,2,20.0,0,Cash,6
ORD109441,2025-05-16,Kolkata,FMCG,Shampoo,1001.25,668.93,1,5.0,0,Net Banking,8
ORD109442,2025-05-16,Mumbai,Fashion,Jeans,4460.74,2902.07,2,,0,Net Banking,8
ORD109443,2025-05-16,Pune,Electronics,Mobile Phone,3029.62,2525.03,2,0.0,0,Net Banking,10
ORD109444,2025-05-16,Bangalore,Home Essentials,Bedsheet,892.77,676.07,1,15.0,0,UPI,5
ORD109445,2025-05-16,Bangalore,FMCG,Toothpaste,3963.46,2545.86,2,10.0,0,Card,9
ORD109446,2025-05-16,Chennai,Electronics,Mobile Phone,4412.58,2994.24,2,15.0,0,Net Banking,8
ORD109447,2025-05-16,Bangalore,Fashion,Jeans,996.84,685.76,5,0.0,0,Card,4
ORD109448,2025-05-16,Chennai,Grocery,Oil 1L,1786.76,1512.92,4,10.0,0,Cash,4
ORD109449,2025-05-16,Mumbai,Electronics,Laptop,4093.59,3266.22,5,5.0,0,Cash,1
ORD109450,2025-05-16,Kolkata,Grocery,Atta 5kg,403.41,322.39,5,10.0,0,Card,1
ORD109451,2025-05-16,Hyderabad,Fashion,Jeans,577.52,350.7,5,10.0,0,Card,6
ORD109452,2025-05-16,Chennai,FMCG,Toothpaste,1027.86,806.82,5,15.0,0,Net Banking,6
ORD109453,2025-05-16,Chennai,FMCG,Soap,796.46,501.21,1,20.0,0,Net Banking,7
ORD109454,2025-05-16,Hyderabad,Grocery,Rice 5kg,3545.11,2632.0,3,20.0,0,Net Banking,9
ORD109455,2025-05-16,Delhi,FMCG,Soap,1050.76,884.62,1,15.0,0,Net Banking,4
ORD109456,2025-05-16,Mumbai,Fashion,Jeans,2805.46,1850.25,4,15.0,0,Cash,5
ORD109457,2025-05-16,Mumbai,Grocery,Rice 5kg,3719.52,2817.96,3,15.0,1,UPI,2
ORD109458,2025-05-16,Hyderabad,FMCG,Toothpaste,4204.18,2761.45,4,15.0,0,Net Banking,7
ORD109459,2025-05-16,Bangalore,FMCG,Soap,1230.61,954.65,3,10.0,0,Card,7
ORD109460,2025-05-16,Mumbai,Home Essentials,Mixer Grinder,201.58,152.07,4,15.0,0,Card,2
ORD109461,2025-05-16,Bangalore,Electronics,Headphones,2741.11,1716.73,1,5.0,0,Net Banking,9
ORD109462,2025-05-16,Kolkata,FMCG,Soap,2252.47,1752.9,2,10.0,0,Cash,1
ORD109463,2025-05-16,Hyderabad,Grocery,Oil 1L,3701.74,2362.85,2,20.0,0,Net Banking,9
ORD109464,2025-05-16,Mumbai,FMCG,Shampoo,3025.62,2400.75,4,15.0,0,Cash,9
ORD109465,2025-05-17,Bangalore,Home Essentials,Bedsheet,4255.86,3056.47,5,15.0,0,Cash,9
ORD109466,2025-05-17,Mumbai,Fashion,Shoes,1406.6,973.28,4,15.0,0,UPI,3
ORD109467,2025-05-17,Bangalore,Home Essentials,Mixer Grinder,4790.67,3947.07,4,20.0,1,Cash,6
ORD109468,2025-05-17,Pune,Grocery,Oil 1L,528.42,373.29,1,0.0,0,UPI,10
ORD109469,2025-05-17,Chennai,Electronics,Mobile Phone,3581.48,2170.23,2,20.0,0,Cash,4
ORD109470,2025-05-17,Delhi,Electronics,Laptop,4130.23,3147.88,4,0.0,0,Net Banking,1
ORD109471,2025-05-17,Delhi,Electronics,Mobile Phone,2604.09,2062.09,1,5.0,0,UPI,5
ORD109472,2025-05-17,Hyderabad,FMCG,Soap,4983.89,3216.48,5,,0,Net Banking,4
ORD109473,2025-05-17,Kolkata,Fashion,T-shirt,4549.93,3819.88,4,0.0,0,UPI,8
ORD109474,2025-05-17,Bangalore,Grocery,Oil 1L,2808.62,1872.6,5,20.0,0,Cash,7
ORD109475,2025-05-17,Bangalore,Fashion,Shoes,4340.75,3080.66,4,0.0,0,Cash,3
ORD109476,2025-05-17,Hyderabad,Home Essentials,Pressure Cooker,2131.23,1596.9,1,15.0,0,Net Banking,2
ORD109477,2025-05-17,Pune,Electronics,Headphones,1409.56,1160.39,2,5.0,0,Card,8
ORD109478,2025-05-17,Chennai,Electronics,Mobile Phone,3711.91,2761.25,2,15.0,0,Card,4
ORD109479,2025-05-17,Delhi,Electronics,Laptop,4105.61,3350.48,2,20.0,0,Card,5
ORD109480,2025-05-17,Bangalore,Grocery,Oil 1L,1727.48,1450.17,5,5.0,0,Card,3
ORD109481,2025-05-17,Hyderabad,Grocery,Rice 5kg,4413.8,3268.92,3,10.0,0,Net Banking,8
ORD109482,2025-05-17,Mumbai,Electronics,Mobile Phone,4055.33,2710.21,3,10.0,0,UPI,4
ORD109483,2025-05-17,Bangalore,Grocery,Atta 5kg,3716.67,2337.46,3,15.0,0,UPI,6
ORD109484,2025-05-17,Pune,Grocery,Rice 5kg,1622.72,1039.46,2,10.0,0,Net Banking,2
ORD109485,2025-05-17,Chennai,Home Essentials,Mixer Grinder,4825.72,3822.78,1,10.0,0,UPI,10
ORD109486,2025-05-17,Kolkata,Electronics,Headphones,951.55,802.8,5,0.0,0,Net Banking,10
ORD109487,2025-05-17,Mumbai,Fashion,Jeans,2642.4,2031.25,1,5.0,0,Cash,9
ORD109488,2025-05-17,Pune,Grocery,Oil 1L,852.95,645.37,1,5.0,0,Cash,3
ORD109489,2025-05-17,Bangalore,Electronics,Laptop,278.53,221.44,5,0.0,0,UPI,9
ORD109490,2025-05-17,Mumbai,Home Essentials,Mixer Grinder,1237.64,888.85,5,15.0,0,Cash,5
ORD109491,2025-05-17,Kolkata,Electronics,Laptop,1347.59,1125.21,4,10.0,0,Card,2
ORD109492,2025-05-17,Kolkata,Electronics,Mobile Phone,105.22,66.45,1,5.0,0,Card,1
ORD109493,2025-05-17,Hyderabad,Home Essentials,Mixer Grinder,1395.54,899.87,4,5.0,0,Net Banking,6
ORD109494,2025-05-17,Pune,Fashion,Jeans,2613.71,1777.56,2,10.0,0,Net Banking,9
ORD109495,2025-05-17,Kolkata,Grocery,Oil 1L,3496.87,2606.74,4,5.0,0,Cash,9
ORD109496,2025-05-17,Kolkata,Grocery,Atta 5kg,4308.33,2770.16,4,10.0,0,Cash,5
ORD109497,2025-05-18,Mumbai,Grocery,Atta 5kg,1114.74,946.9,5,15.0,0,Net Banking,6
ORD109498,2025-05-18,Delhi,Grocery,Rice 5kg,4299.59,3387.68,2,15.0,0,Card,9
ORD109499,2025-05-18,Chennai,Electronics,Mobile Phone,2260.08,1747.8,1,5.0,0,Card,7
ORD109500,2025-05-18,Hyderabad,Electronics,Headphones,2398.74,1837.25,1,5.0,0,Card,8
ORD109501,2025-05-18,Kolkata,FMCG,Shampoo,4266.47,3458.98,1,10.0,0,Cash,4
ORD109502,2025-05-18,Kolkata,FMCG,Toothpaste,2286.9,1718.99,2,0.0,0,Card,8
ORD109503,2025-05-18,Bangalore,FMCG,Soap,527.03,323.6,4,15.0,0,Cash,7
ORD109504,2025-05-18,Hyderabad,Grocery,Rice 5kg,3435.41,2552.38,5,15.0,0,Cash,9
ORD109505,2025-05-18,Hyderabad,Fashion,Shoes,350.52,225.31,2,20.0,0,UPI,1
ORD109506,2025-05-18,Bangalore,FMCG,Soap,410.68,330.57,4,0.0,0,Card,10
ORD109507,2025-05-18,Delhi,Fashion,T-shirt,1338.13,1090.55,4,15.0,0,UPI,7
ORD109508,2025-05-18,Bangalore,Electronics,Laptop,1393.06,891.68,5,20.0,0,Net Banking,7
ORD109509,2025-05-18,Delhi,Home Essentials,Mixer Grinder,121.8,79.04,2,15.0,0,Net Banking,9
ORD109510,2025-05-18,Mumbai,Grocery,Atta 5kg,1997.86,1418.69,3,20.0,0,UPI,4
ORD109511,2025-05-18,Chennai,Electronics,Mobile Phone,2982.88,2170.34,3,5.0,0,Card,9
ORD109512,2025-05-18,Chennai,Home Essentials,Bedsheet,1164.76,858.88,4,0.0,0,UPI,4
ORD109513,2025-05-18,Pune,FMCG,Shampoo,1431.66,961.6,3,10.0,0,UPI,7
ORD109514,2025-05-18,Kolkata,Fashion,Jeans,4728.59,4015.45,5,0.0,0,UPI,8
ORD109515,2025-05-18,Kolkata,Home Essentials,Pressure Cooker,3026.43,2176.82,2,20.0,0,Net Banking,4
ORD109516,2025-05-18,,Electronics,Laptop,616.4,381.67,2,10.0,1,Card,9
ORD109517,2025-05-18,Delhi,Home Essentials,Bedsheet,1704.79,1160.65,1,0.0,0,Net Banking,4
ORD109518,2025-05-18,Mumbai,Home Essentials,Mixer Grinder,3927.79,2387.8,5,15.0,0,UPI,7
ORD109519,2025-05-18,Hyderabad,FMCG,Toothpaste,1202.42,857.51,3,0.0,0,Cash,9
ORD109520,2025-05-18,Mumbai,Electronics,Laptop,566.3,424.33,5,15.0,0,UPI,10
ORD109521,2025-05-18,Delhi,FMCG,Toothpaste,1460.4,921.04,5,20.0,0,Card,9
ORD109522,2025-05-18,Delhi,Fashion,T-shirt,4997.11,3574.98,3,10.0,0,Card,2
ORD109523,2025-05-18,Bangalore,Fashion,Shoes,4357.4,2923.87,5,10.0,0,Net Banking,2
ORD109524,2025-05-18,Mumbai,Home Essentials,Pressure Cooker,3204.18,2410.08,1,5.0,0,Cash,9
ORD109525,2025-05-18,Hyderabad,Home Essentials,Pressure Cooker,4043.41,2496.71,1,20.0,0,Card,10
ORD109526,2025-05-19,Kolkata,FMCG,Soap,3728.48,3133.84,1,5.0,0,UPI,5
ORD109527,2025-05-19,Delhi,FMCG,Soap,2661.34,1713.26,3,15.0,0,UPI,7
ORD109528,2025-05-19,Kolkata,FMCG,Shampoo,1246.23,946.72,2,0.0,0,UPI,10
ORD109529,2025-05-19,Mumbai,Grocery,Rice 5kg,3132.12,2625.18,1,5.0,0,Card,2
ORD109530,2025-05-19,Mumbai,FMCG,Soap,2013.6,1317.32,3,15.0,0,Net Banking,4
ORD109531,2025-05-19,Mumbai,Electronics,Headphones,3102.01,2176.05,4,0.0,0,UPI,6
ORD109532,2025-05-19,Pune,FMCG,Soap,4464.77,3258.44,4,15.0,0,Cash,2
ORD109533,2025-05-19,Kolkata,Home Essentials,Pressure Cooker,1782.58,1138.85,2,15.0,0,UPI,10
ORD109534,2025-05-19,Mumbai,Fashion,Jeans,465.79,324.72,3,10.0,0,Card,5
ORD109535,2025-05-19,Mumbai,Fashion,Jeans,1203.57,916.08,4,5.0,0,Net Banking,4
ORD109536,2025-05-19,Bangalore,FMCG,Toothpaste,2009.11,1287.53,4,5.0,0,Cash,6
ORD109537,2025-05-19,Kolkata,Fashion,Shoes,4179.55,3365.15,4,15.0,0,UPI,8
ORD109538,2025-05-19,Hyderabad,Grocery,Atta 5kg,4542.59,3613.73,1,20.0,0,Card,5
ORD109539,2025-05-19,Bangalore,Home Essentials,Mixer Grinder,3219.96,2435.84,3,10.0,0,UPI,8
ORD109540,2025-05-19,Hyderabad,FMCG,Soap,4705.33,3707.14,2,5.0,0,Card,9
ORD109541,2025-05-19,Pune,Grocery,Atta 5kg,463.72,378.35,3,20.0,0,Cash,8
ORD109542,2025-05-19,Mumbai,Grocery,Oil 1L,4799.13,3933.49,4,0.0,1,UPI,10
ORD109543,2025-05-19,Hyderabad,Fashion,Shoes,1790.95,1489.44,2,0.0,0,UPI,7
ORD109544,2025-05-19,Bangalore,Grocery,Rice 5kg,4672.72,3929.8,5,20.0,0,Cash,7
ORD109545,2025-05-19,Pune,FMCG,Shampoo,2717.24,1656.04,1,10.0,0,UPI,5
ORD109546,2025-05-19,Delhi,Home Essentials,Mixer Grinder,3779.76,3002.51,5,20.0,0,UPI,9
ORD109547,2025-05-19,Hyderabad,Home Essentials,Pressure Cooker,2401.73,1933.48,3,10.0,0,Card,4
ORD109548,2025-05-19,Chennai,Electronics,Laptop,2536.27,2121.26,4,20.0,0,Cash,9
ORD109549,2025-05-19,Delhi,Grocery,Oil 1L,1200.92,880.44,5,20.0,0,Card,4
ORD109550,2025-05-19,Hyderabad,Grocery,Atta 5kg,2288.46,1896.99,5,5.0,0,Card,2
ORD109551,2025-05-19,Mumbai,FMCG,Toothpaste,4423.38,2893.86,5,10.0,0,Net Banking,1
ORD109552,2025-05-19,Mumbai,FMCG,Shampoo,784.08,484.42,5,15.0,0,UPI,6
ORD109553,2025-05-19,Bangalore,Electronics,Laptop,2406.59,1768.67,2,20.0,0,Card,1
ORD109554,2025-05-19,Chennai,Home Essentials,Mixer Grinder,2710.29,1822.25,5,5.0,0,UPI,3
ORD109555,2025-05-19,Hyderabad,FMCG,Soap,4422.5,3616.66,5,,0,Net Banking,4
ORD109556,2025-05-19,Mumbai,Grocery,Oil 1L,2265.45,1905.76,1,0.0,0,UPI,4
ORD109557,2025-05-19,Mumbai,FMCG,Shampoo,1768.51,1448.15,1,0.0,0,UPI,7
ORD109558,2025-05-19,Pune,Home Essentials,Pressure Cooker,4978.83,3083.07,2,20.0,0,UPI,7
ORD109559,2025-05-19,Bangalore,Electronics,Laptop,4859.54,3682.7,2,5.0,0,Cash,10
ORD109560,2025-05-19,Delhi,Home Essentials,Bedsheet,3900.84,3289.87,4,10.0,0,Cash,9
ORD109561,2025-05-20,Bangalore,Fashion,Jeans,2301.34,1934.51,5,10.0,0,Net Banking,4
ORD109562,2025-05-20,Bangalore,Grocery,Rice 5kg,2729.08,2214.13,2,20.0,0,Cash,3
ORD109563,2025-05-20,Delhi,Electronics,Headphones,1804.14,1153.68,3,10.0,0,Net Banking,9
ORD109564,2025-05-20,Chennai,Home Essentials,Pressure Cooker,306.57,218.02,4,15.0,1,UPI,10
ORD109565,2025-05-20,Mumbai,Grocery,Rice 5kg,4963.43,3246.65,4,5.0,0,UPI,9
ORD109566,2025-05-20,Delhi,Fashion,T-shirt,3233.18,1997.18,1,,0,Cash,5
ORD109567,2025-05-20,Chennai,Home Essentials,Pressure Cooker,3265.65,2478.27,3,0.0,0,Card,6
ORD109568,2025-05-20,Kolkata,FMCG,Shampoo,2568.49,1715.5,1,10.0,0,Net Banking,5
ORD109569,2025-05-20,Hyderabad,Fashion,Jeans,1787.96,1480.49,5,10.0,0,Net Banking,2
ORD109570,2025-05-20,Hyderabad,Fashion,Jeans,4435.7,2957.33,4,20.0,0,Cash,4
ORD109571,2025-05-20,Mumbai,Electronics,Headphones,2256.52,1548.67,4,10.0,0,Card,6
ORD109572,2025-05-20,Delhi,Grocery,Rice 5kg,4199.54,2803.88,4,0.0,0,Card,4
ORD109573,2025-05-20,Pune,Grocery,Oil 1L,839.34,589.7,5,5.0,0,Cash,8
ORD109574,2025-05-20,Chennai,Home Essentials,Bedsheet,4957.83,3021.4,3,0.0,0,Card,8
ORD109575,2025-05-20,Chennai,Electronics,Headphones,3231.78,2185.43,1,10.0,0,,5
ORD109576,2025-05-20,Bangalore,Electronics,Mobile Phone,3400.11,2589.55,1,10.0,0,Cash,2
ORD109577,2025-05-20,Kolkata,Home Essentials,Pressure Cooker,2465.76,1950.12,1,20.0,0,Card,2
ORD109578,2025-05-20,Hyderabad,FMCG,Shampoo,3967.08,2823.65,3,20.0,0,Card,4
ORD109579,2025-05-20,Pune,Grocery,Atta 5kg,866.47,537.95,1,20.0,0,Net Banking,5
ORD109580,2025-05-20,Pune,FMCG,Toothpaste,4819.3,3265.16,2,0.0,0,Card,9
